Date,Store,Product,Sales,Price,Revenue
2022-08-29,Store_A,Milk,66,212.35,14015.1
2022-08-30,Store_A,Milk,66,78.32,5169.12
2022-08-31,Store_A,Milk,81,395.14,32006.34
2022-09-01,Store_A,Milk,70,358.61,25102.7
2022-09-02,Store_A,Milk,69,28.91,1994.79
2022-09-03,Store_A,Milk,79,18.72,1478.8799999999999
2022-09-04,Store_A,Milk,77,344.85,26553.45
2022-09-05,Store_A,Milk,68,364.88,24811.84
2022-09-06,Store_A,Milk,71,33.64,2388.44
2022-09-07,Store_A,Milk,71,192.1,13639.1
2022-09-08,Store_A,Milk,66,88.44,5837.04
2022-09-09,Store_A,Milk,62,57.88,3588.56
2022-09-10,Store_A,Milk,93,353.94,32916.42
2022-09-11,Store_A,Milk,85,230.96,19631.600000000002
2022-09-12,Store_A,Milk,80,348.87,27909.6
2022-09-13,Store_A,Milk,83,33.48,2778.8399999999997
2022-09-14,Store_A,Milk,73,107.07,7816.11
2022-09-15,Store_A,Milk,78,34.04,2655.12
2022-09-16,Store_A,Milk,70,381.62,26713.4
2022-09-17,Store_A,Milk,80,173.98,13918.4
2022-09-18,Store_A,Milk,88,114.38,10065.439999999999
2022-09-19,Store_A,Milk,69,60.84,4197.96
2022-09-20,Store_A,Milk,76,316.78,24075.28
2022-09-21,Store_A,Milk,66,213.74,14106.84
2022-09-22,Store_A,Milk,70,113.14,7919.8
2022-09-23,Store_A,Milk,69,351.26,24236.94
2022-09-24,Store_A,Milk,88,175.09,15407.92
2022-09-25,Store_A,Milk,83,313.65,26032.949999999997
2022-09-26,Store_A,Milk,72,392.69,28273.68
2022-09-27,Store_A,Milk,68,129.22,8786.96
2022-09-28,Store_A,Milk,69,329.41,22729.29
2022-09-29,Store_A,Milk,72,374.0,26928.0
2022-09-30,Store_A,Milk,64,426.85,27318.4
2022-10-01,Store_A,Milk,83,354.42,29416.86
2022-10-02,Store_A,Milk,84,459.42,38591.28
2022-10-03,Store_A,Milk,72,373.35,26881.2
2022-10-04,Store_A,Milk,65,258.18,16781.7
2022-10-05,Store_A,Milk,64,186.88,11960.32
2022-10-06,Store_A,Milk,64,119.16,7626.24
2022-10-07,Store_A,Milk,82,330.18,27074.760000000002
2022-10-08,Store_A,Milk,92,23.22,2136.24
2022-10-09,Store_A,Milk,92,450.57,41452.44
2022-10-10,Store_A,Milk,77,382.31,29437.87
2022-10-11,Store_A,Milk,67,328.77,22027.59
2022-10-12,Store_A,Milk,79,29.7,2346.2999999999997
2022-10-13,Store_A,Milk,63,383.33,24149.789999999997
2022-10-14,Store_A,Milk,70,60.77,4253.900000000001
2022-10-15,Store_A,Milk,82,420.17,34453.94
2022-10-16,Store_A,Milk,95,344.47,32724.65
2022-10-17,Store_A,Milk,73,422.39,30834.469999999998
2022-10-18,Store_A,Milk,73,291.82,21302.86
2022-10-19,Store_A,Milk,67,25.14,1684.38
2022-10-20,Store_A,Milk,68,45.55,3097.3999999999996
2022-10-21,Store_A,Milk,67,183.81,12315.27
2022-10-22,Store_A,Milk,86,113.64,9773.04
2022-10-23,Store_A,Milk,84,150.63,12652.92
2022-10-24,Store_A,Milk,71,141.82,10069.22
2022-10-25,Store_A,Milk,75,303.25,22743.75
2022-10-26,Store_A,Milk,75,490.65,36798.75
2022-10-27,Store_A,Milk,74,466.5,34521.0
2022-10-28,Store_A,Milk,75,175.06,13129.5
2022-10-29,Store_A,Milk,91,60.97,5548.2699999999995
2022-10-30,Store_A,Milk,95,476.6,45277.0
2022-10-31,Store_A,Milk,79,226.86,17921.940000000002
2022-11-01,Store_A,Milk,78,96.61,7535.58
2022-11-02,Store_A,Milk,83,300.11,24909.13
2022-11-03,Store_A,Milk,72,261.58,18833.76
2022-11-04,Store_A,Milk,90,90.35,8131.499999999999
2022-11-05,Store_A,Milk,101,249.83,25232.83
2022-11-06,Store_A,Milk,86,249.46,21453.56
2022-11-07,Store_A,Milk,71,301.03,21373.129999999997
2022-11-08,Store_A,Milk,66,433.04,28580.640000000003
2022-11-09,Store_A,Milk,64,280.43,17947.52
2022-11-10,Store_A,Milk,67,418.28,28024.76
2022-11-11,Store_A,Milk,82,343.14,28137.48
2022-11-12,Store_A,Milk,95,140.02,13301.900000000001
2022-11-13,Store_A,Milk,92,107.8,9917.6
2022-11-14,Store_A,Milk,65,19.95,1296.75
2022-11-15,Store_A,Milk,68,331.8,22562.4
2022-11-16,Store_A,Milk,87,81.88,7123.5599999999995
2022-11-17,Store_A,Milk,74,446.76,33060.24
2022-11-18,Store_A,Milk,75,230.27,17270.25
2022-11-19,Store_A,Milk,94,156.96,14754.240000000002
2022-11-20,Store_A,Milk,90,99.1,8919.0
2022-11-21,Store_A,Milk,67,268.64,17998.879999999997
2022-11-22,Store_A,Milk,73,144.88,10576.24
2022-11-23,Store_A,Milk,76,10.12,769.1199999999999
2022-11-24,Store_A,Milk,80,404.68,32374.4
2022-11-25,Store_A,Milk,68,197.7,13443.599999999999
2022-11-26,Store_A,Milk,84,318.83,26781.719999999998
2022-11-27,Store_A,Milk,100,81.92,8192.0
2022-11-28,Store_A,Milk,70,485.38,33976.6
2022-11-29,Store_A,Milk,70,364.84,25538.8
2022-11-30,Store_A,Milk,79,291.76,23049.04
2022-12-01,Store_A,Milk,70,71.91,5033.7
2022-12-02,Store_A,Milk,82,247.18,20268.760000000002
2022-12-03,Store_A,Milk,104,485.27,50468.08
2022-12-04,Store_A,Milk,96,223.12,21419.52
2022-12-05,Store_A,Milk,71,415.19,29478.49
2022-12-06,Store_A,Milk,73,86.6,6321.799999999999
2022-12-07,Store_A,Milk,86,17.69,1521.3400000000001
2022-12-08,Store_A,Milk,75,151.8,11385.0
2022-12-09,Store_A,Milk,74,158.33,11716.42
2022-12-10,Store_A,Milk,97,248.16,24071.52
2022-12-11,Store_A,Milk,90,469.74,42276.6
2022-12-12,Store_A,Milk,79,31.7,2504.2999999999997
2022-12-13,Store_A,Milk,79,238.97,18878.63
2022-12-14,Store_A,Milk,80,95.95,7676.0
2022-12-15,Store_A,Milk,84,75.36,6330.24
2022-12-16,Store_A,Milk,65,489.9,31843.5
2022-12-17,Store_A,Milk,93,115.97,10785.21
2022-12-18,Store_A,Milk,86,252.02,21673.72
2022-12-19,Store_A,Milk,80,149.97,11997.6
2022-12-20,Store_A,Milk,88,131.71,11590.480000000001
2022-12-21,Store_A,Milk,77,191.28,14728.56
2022-12-22,Store_A,Milk,81,84.23,6822.63
2022-12-23,Store_A,Milk,76,444.52,33783.52
2022-12-24,Store_A,Milk,92,368.63,33913.96
2022-12-25,Store_A,Milk,87,260.01,22620.87
2022-12-26,Store_A,Milk,81,265.21,21482.01
2022-12-27,Store_A,Milk,76,486.72,36990.72
2022-12-28,Store_A,Milk,80,238.07,19045.6
2022-12-29,Store_A,Milk,77,387.11,29807.47
2022-12-30,Store_A,Milk,78,166.86,13015.080000000002
2022-12-31,Store_A,Milk,96,337.22,32373.120000000003
2023-01-01,Store_A,Milk,101,336.23,33959.23
2023-01-02,Store_A,Milk,90,199.59,17963.1
2023-01-03,Store_A,Milk,91,344.59,31357.69
2023-01-04,Store_A,Milk,83,473.0,39259.0
2023-01-05,Store_A,Milk,88,16.65,1465.1999999999998
2023-01-06,Store_A,Milk,80,72.04,5763.200000000001
2023-01-07,Store_A,Milk,98,409.56,40136.88
2023-01-08,Store_A,Milk,100,416.23,41623.0
2023-01-09,Store_A,Milk,79,29.52,2332.08
2023-01-10,Store_A,Milk,84,234.43,19692.12
2023-01-11,Store_A,Milk,85,378.66,32186.100000000002
2023-01-12,Store_A,Milk,81,465.6,37713.6
2023-01-13,Store_A,Milk,88,435.04,38283.520000000004
2023-01-14,Store_A,Milk,84,357.11,29997.24
2023-01-15,Store_A,Milk,98,53.96,5288.08
2023-01-16,Store_A,Milk,91,124.47,11326.77
2023-01-17,Store_A,Milk,92,275.77,25370.839999999997
2023-01-18,Store_A,Milk,82,290.84,23848.879999999997
2023-01-19,Store_A,Milk,82,488.96,40094.72
2023-01-20,Store_A,Milk,81,135.72,10993.32
2023-01-21,Store_A,Milk,93,140.57,13073.01
2023-01-22,Store_A,Milk,108,29.01,3133.0800000000004
2023-01-23,Store_A,Milk,81,478.99,38798.19
2023-01-24,Store_A,Milk,85,77.13,6556.049999999999
2023-01-25,Store_A,Milk,89,286.92,25535.88
2023-01-26,Store_A,Milk,89,279.94,24914.66
2023-01-27,Store_A,Milk,86,211.25,18167.5
2023-01-28,Store_A,Milk,104,303.38,31551.52
2023-01-29,Store_A,Milk,101,348.0,35148.0
2023-01-30,Store_A,Milk,90,167.3,15057.000000000002
2023-01-31,Store_A,Milk,90,292.07,26286.3
2023-02-01,Store_A,Milk,80,181.43,14514.400000000001
2023-02-02,Store_A,Milk,92,383.5,35282.0
2023-02-03,Store_A,Milk,83,420.44,34896.52
2023-02-04,Store_A,Milk,104,442.73,46043.92
2023-02-05,Store_A,Milk,96,474.33,45535.68
2023-02-06,Store_A,Milk,87,442.31,38480.97
2023-02-07,Store_A,Milk,86,225.92,19429.12
2023-02-08,Store_A,Milk,87,341.43,29704.41
2023-02-09,Store_A,Milk,88,218.45,19223.6
2023-02-10,Store_A,Milk,82,446.37,36602.340000000004
2023-02-11,Store_A,Milk,109,478.09,52111.81
2023-02-12,Store_A,Milk,91,156.85,14273.35
2023-02-13,Store_A,Milk,93,145.99,13577.070000000002
2023-02-14,Store_A,Milk,85,417.61,35496.85
2023-02-15,Store_A,Milk,89,362.22,32237.58
2023-02-16,Store_A,Milk,93,120.39,11196.27
2023-02-17,Store_A,Milk,90,185.73,16715.7
2023-02-18,Store_A,Milk,101,232.97,23529.97
2023-02-19,Store_A,Milk,103,387.51,39913.53
2023-02-20,Store_A,Milk,87,412.42,35880.54
2023-02-21,Store_A,Milk,94,258.06,24257.64
2023-02-22,Store_A,Milk,94,273.78,25735.319999999996
2023-02-23,Store_A,Milk,84,123.44,10368.96
2023-02-24,Store_A,Milk,92,475.46,43742.32
2023-02-25,Store_A,Milk,111,273.57,30366.27
2023-02-26,Store_A,Milk,106,183.98,19501.879999999997
2023-02-27,Store_A,Milk,85,99.47,8454.95
2023-02-28,Store_A,Milk,82,45.72,3749.04
2023-03-01,Store_A,Milk,90,350.92,31582.800000000003
2023-03-02,Store_A,Milk,82,389.27,31920.14
2023-03-03,Store_A,Milk,89,69.88,6219.32
2023-03-04,Store_A,Milk,102,221.29,22571.579999999998
2023-03-05,Store_A,Milk,104,447.49,46538.96
2023-03-06,Store_A,Milk,75,404.5,30337.5
2023-03-07,Store_A,Milk,94,342.45,32190.3
2023-03-08,Store_A,Milk,91,411.24,37422.840000000004
2023-03-09,Store_A,Milk,95,364.81,34656.95
2023-03-10,Store_A,Milk,103,19.65,2023.9499999999998
2023-03-11,Store_A,Milk,107,359.83,38501.81
2023-03-12,Store_A,Milk,105,28.03,2943.15
2023-03-13,Store_A,Milk,95,479.72,45573.4
2023-03-14,Store_A,Milk,87,191.38,16650.06
2023-03-15,Store_A,Milk,90,70.41,6336.9
2023-03-16,Store_A,Milk,90,424.44,38199.6
2023-03-17,Store_A,Milk,94,274.09,25764.46
2023-03-18,Store_A,Milk,96,334.9,32150.399999999998
2023-03-19,Store_A,Milk,102,445.27,45417.54
2023-03-20,Store_A,Milk,98,406.65,39851.7
2023-03-21,Store_A,Milk,88,28.41,2500.08
2023-03-22,Store_A,Milk,97,251.21,24367.37
2023-03-23,Store_A,Milk,94,297.64,27978.16
2023-03-24,Store_A,Milk,95,363.13,34497.35
2023-03-25,Store_A,Milk,110,351.21,38633.1
2023-03-26,Store_A,Milk,103,387.91,39954.73
2023-03-27,Store_A,Milk,92,227.42,20922.64
2023-03-28,Store_A,Milk,82,20.8,1705.6000000000001
2023-03-29,Store_A,Milk,92,472.73,43491.16
2023-03-30,Store_A,Milk,102,94.83,9672.66
2023-03-31,Store_A,Milk,94,389.87,36647.78
2023-04-01,Store_A,Milk,99,208.4,20631.600000000002
2023-04-02,Store_A,Milk,101,56.78,5734.78
2023-04-03,Store_A,Milk,93,394.65,36702.45
2023-04-04,Store_A,Milk,86,101.32,8713.519999999999
2023-04-05,Store_A,Milk,73,333.84,24370.32
2023-04-06,Store_A,Milk,81,176.76,14317.56
2023-04-07,Store_A,Milk,89,302.47,26919.83
2023-04-08,Store_A,Milk,108,390.0,42120.0
2023-04-09,Store_A,Milk,99,406.32,40225.68
2023-04-10,Store_A,Milk,87,383.22,33340.14
2023-04-11,Store_A,Milk,88,62.23,5476.24
2023-04-12,Store_A,Milk,89,491.93,43781.770000000004
2023-04-13,Store_A,Milk,84,128.84,10822.56
2023-04-14,Store_A,Milk,81,450.38,36480.78
2023-04-15,Store_A,Milk,108,300.82,32488.559999999998
2023-04-16,Store_A,Milk,100,221.92,22192.0
2023-04-17,Store_A,Milk,84,69.8,5863.2
2023-04-18,Store_A,Milk,89,209.51,18646.39
2023-04-19,Store_A,Milk,85,365.85,31097.250000000004
2023-04-20,Store_A,Milk,89,227.22,20222.579999999998
2023-04-21,Store_A,Milk,84,38.42,3227.28
2023-04-22,Store_A,Milk,99,415.58,41142.42
2023-04-23,Store_A,Milk,104,319.66,33244.64
2023-04-24,Store_A,Milk,83,150.85,12520.55
2023-04-25,Store_A,Milk,89,251.51,22384.39
2023-04-26,Store_A,Milk,83,14.34,1190.22
2023-04-27,Store_A,Milk,91,178.93,16282.630000000001
2023-04-28,Store_A,Milk,81,251.16,20343.96
2023-04-29,Store_A,Milk,103,175.86,18113.58
2023-04-30,Store_A,Milk,93,317.95,29569.35
2023-05-01,Store_A,Milk,81,31.02,2512.62
2023-05-02,Store_A,Milk,83,184.59,15320.970000000001
2023-05-03,Store_A,Milk,78,201.9,15748.2
2023-05-04,Store_A,Milk,86,131.85,11339.1
2023-05-05,Store_A,Milk,85,419.83,35685.549999999996
2023-05-06,Store_A,Milk,91,492.87,44851.17
2023-05-07,Store_A,Milk,98,414.15,40586.7
2023-05-08,Store_A,Milk,85,322.94,27449.9
2023-05-09,Store_A,Milk,79,93.82,7411.78
2023-05-10,Store_A,Milk,85,211.36,17965.600000000002
2023-05-11,Store_A,Milk,90,305.01,27450.899999999998
2023-05-12,Store_A,Milk,82,499.95,40995.9
2023-05-13,Store_A,Milk,100,188.32,18832.0
2023-05-14,Store_A,Milk,101,461.94,46655.94
2023-05-15,Store_A,Milk,90,27.51,2475.9
2023-05-16,Store_A,Milk,88,34.3,3018.3999999999996
2023-05-17,Store_A,Milk,90,276.55,24889.5
2023-05-18,Store_A,Milk,94,47.99,4511.06
2023-05-19,Store_A,Milk,85,404.59,34390.15
2023-05-20,Store_A,Milk,98,441.83,43299.34
2023-05-21,Store_A,Milk,94,284.66,26758.04
2023-05-22,Store_A,Milk,82,339.41,27831.620000000003
2023-05-23,Store_A,Milk,84,493.41,41446.44
2023-05-24,Store_A,Milk,86,61.59,5296.740000000001
2023-05-25,Store_A,Milk,87,127.33,11077.71
2023-05-26,Store_A,Milk,82,125.4,10282.800000000001
2023-05-27,Store_A,Milk,94,129.78,12199.32
2023-05-28,Store_A,Milk,92,341.81,31446.52
2023-05-29,Store_A,Milk,89,474.47,42227.83
2023-05-30,Store_A,Milk,91,378.27,34422.57
2023-05-31,Store_A,Milk,88,172.04,15139.519999999999
2023-06-01,Store_A,Milk,84,454.27,38158.68
2023-06-02,Store_A,Milk,74,479.81,35505.94
2023-06-03,Store_A,Milk,99,98.34,9735.66
2023-06-04,Store_A,Milk,92,40.82,3755.44
2023-06-05,Store_A,Milk,84,118.2,9928.800000000001
2023-06-06,Store_A,Milk,78,85.44,6664.32
2023-06-07,Store_A,Milk,75,239.86,17989.5
2023-06-08,Store_A,Milk,72,219.13,15777.36
2023-06-09,Store_A,Milk,93,238.14,22147.02
2023-06-10,Store_A,Milk,97,353.77,34315.689999999995
2023-06-11,Store_A,Milk,92,79.81,7342.52
2023-06-12,Store_A,Milk,88,323.91,28504.08
2023-06-13,Store_A,Milk,83,298.15,24746.449999999997
2023-06-14,Store_A,Milk,86,122.41,10527.26
2023-06-15,Store_A,Milk,73,460.58,33622.34
2023-06-16,Store_A,Milk,85,330.32,28077.2
2023-06-17,Store_A,Milk,93,424.82,39508.26
2023-06-18,Store_A,Milk,86,174.38,14996.68
2023-06-19,Store_A,Milk,89,379.72,33795.08
2023-06-20,Store_A,Milk,81,95.21,7712.009999999999
2023-06-21,Store_A,Milk,84,484.5,40698.0
2023-06-22,Store_A,Milk,80,331.51,26520.8
2023-06-23,Store_A,Milk,80,226.88,18150.4
2023-06-24,Store_A,Milk,96,280.28,26906.879999999997
2023-06-25,Store_A,Milk,93,234.62,21819.66
2023-06-26,Store_A,Milk,75,425.83,31937.25
2023-06-27,Store_A,Milk,82,180.17,14773.939999999999
2023-06-28,Store_A,Milk,87,101.65,8843.550000000001
2023-06-29,Store_A,Milk,86,138.89,11944.539999999999
2023-06-30,Store_A,Milk,74,219.17,16218.58
2023-07-01,Store_A,Milk,96,443.06,42533.76
2023-07-02,Store_A,Milk,87,352.69,30684.03
2023-07-03,Store_A,Milk,70,80.24,5616.799999999999
2023-07-04,Store_A,Milk,65,92.37,6004.05
2023-07-05,Store_A,Milk,74,97.99,7251.259999999999
2023-07-06,Store_A,Milk,74,109.32,8089.679999999999
2023-07-07,Store_A,Milk,76,495.3,37642.8
2023-07-08,Store_A,Milk,85,440.8,37468.0
2023-07-09,Store_A,Milk,89,431.06,38364.340000000004
2023-07-10,Store_A,Milk,72,75.99,5471.28
2023-07-11,Store_A,Milk,76,466.34,35441.84
2023-07-12,Store_A,Milk,80,439.26,35140.8
2023-07-13,Store_A,Milk,80,114.45,9156.0
2023-07-14,Store_A,Milk,81,67.21,5444.009999999999
2023-07-15,Store_A,Milk,83,60.18,4994.94
2023-07-16,Store_A,Milk,88,158.14,13916.32
2023-07-17,Store_A,Milk,71,260.18,18472.78
2023-07-18,Store_A,Milk,66,98.97,6532.0199999999995
2023-07-19,Store_A,Milk,75,265.83,19937.25
2023-07-20,Store_A,Milk,77,14.32,1102.64
2023-07-21,Store_A,Milk,81,117.63,9528.029999999999
2023-07-22,Store_A,Milk,89,182.09,16206.01
2023-07-23,Store_A,Milk,93,342.86,31885.98
2023-07-24,Store_A,Milk,66,79.01,5214.660000000001
2023-07-25,Store_A,Milk,65,37.74,2453.1
2023-07-26,Store_A,Milk,71,418.26,29696.46
2023-07-27,Store_A,Milk,75,163.9,12292.5
2023-07-28,Store_A,Milk,73,104.14,7602.22
2023-07-29,Store_A,Milk,94,164.48,15461.119999999999
2023-07-30,Store_A,Milk,99,261.35,25873.65
2023-07-31,Store_A,Milk,77,163.77,12610.29
2023-08-01,Store_A,Milk,69,130.12,8978.28
2023-08-02,Store_A,Milk,67,442.3,29634.100000000002
2023-08-03,Store_A,Milk,64,475.72,30446.08
2023-08-04,Store_A,Milk,71,323.9,22996.899999999998
2023-08-05,Store_A,Milk,95,212.86,20221.7
2023-08-06,Store_A,Milk,87,66.54,5788.9800000000005
2023-08-07,Store_A,Milk,70,179.73,12581.099999999999
2023-08-08,Store_A,Milk,72,24.26,1746.72
2023-08-09,Store_A,Milk,73,21.32,1556.3600000000001
2023-08-10,Store_A,Milk,59,227.07,13397.13
2023-08-11,Store_A,Milk,84,158.15,13284.6
2023-08-12,Store_A,Milk,73,93.42,6819.66
2023-08-13,Store_A,Milk,85,109.28,9288.8
2023-08-14,Store_A,Milk,72,112.5,8100.0
2023-08-15,Store_A,Milk,70,317.01,22190.7
2023-08-16,Store_A,Milk,71,392.06,27836.26
2023-08-17,Store_A,Milk,68,67.25,4573.0
2023-08-18,Store_A,Milk,68,344.55,23429.4
2023-08-19,Store_A,Milk,85,160.65,13655.25
2023-08-20,Store_A,Milk,89,159.87,14228.43
2023-08-21,Store_A,Milk,71,33.83,2401.93
2023-08-22,Store_A,Milk,76,479.36,36431.36
2023-08-23,Store_A,Milk,74,87.32,6461.679999999999
2023-08-24,Store_A,Milk,76,405.37,30808.12
2023-08-25,Store_A,Milk,69,316.15,21814.35
2023-08-26,Store_A,Milk,81,70.76,5731.56
2023-08-27,Store_A,Milk,81,461.71,37398.509999999995
2023-08-28,Store_A,Milk,72,296.33,21335.76
2023-08-29,Store_A,Milk,65,191.11,12422.150000000001
2023-08-30,Store_A,Milk,78,200.27,15621.060000000001
2023-08-31,Store_A,Milk,65,135.01,8775.65
2023-09-01,Store_A,Milk,76,483.57,36751.32
2023-09-02,Store_A,Milk,82,321.62,26372.84
2023-09-03,Store_A,Milk,85,316.16,26873.600000000002
2023-09-04,Store_A,Milk,77,494.16,38050.32
2023-09-05,Store_A,Milk,66,478.93,31609.38
2023-09-06,Store_A,Milk,69,398.6,27503.4
2023-09-07,Store_A,Milk,71,179.31,12731.01
2023-09-08,Store_A,Milk,69,192.34,13271.460000000001
2023-09-09,Store_A,Milk,77,352.3,27127.100000000002
2023-09-10,Store_A,Milk,88,84.9,7471.200000000001
2023-09-11,Store_A,Milk,70,282.19,19753.3
2023-09-12,Store_A,Milk,65,62.26,4046.9
2023-09-13,Store_A,Milk,70,84.01,5880.700000000001
2023-09-14,Store_A,Milk,72,162.61,11707.920000000002
2023-09-15,Store_A,Milk,70,102.19,7153.3
2023-09-16,Store_A,Milk,92,60.4,5556.8
2023-09-17,Store_A,Milk,75,331.4,24855.0
2023-09-18,Store_A,Milk,66,463.37,30582.420000000002
2023-09-19,Store_A,Milk,73,461.03,33655.189999999995
2023-09-20,Store_A,Milk,67,451.98,30282.66
2023-09-21,Store_A,Milk,61,250.93,15306.73
2023-09-22,Store_A,Milk,78,437.58,34131.24
2023-09-23,Store_A,Milk,80,79.0,6320.0
2023-09-24,Store_A,Milk,82,415.23,34048.86
2023-09-25,Store_A,Milk,69,144.69,9983.61
2023-09-26,Store_A,Milk,78,342.03,26678.339999999997
2023-09-27,Store_A,Milk,70,205.23,14366.099999999999
2023-09-28,Store_A,Milk,67,489.15,32773.049999999996
2023-09-29,Store_A,Milk,84,359.06,30161.04
2023-09-30,Store_A,Milk,87,247.42,21525.539999999997
2023-10-01,Store_A,Milk,87,472.69,41124.03
2023-10-02,Store_A,Milk,63,210.86,13284.18
2023-10-03,Store_A,Milk,73,370.64,27056.719999999998
2023-10-04,Store_A,Milk,76,468.88,35634.88
2023-10-05,Store_A,Milk,64,75.25,4816.0
2023-10-06,Store_A,Milk,78,198.92,15515.759999999998
2023-10-07,Store_A,Milk,99,161.37,15975.630000000001
2023-10-08,Store_A,Milk,94,232.71,21874.74
2023-10-09,Store_A,Milk,67,102.11,6841.37
2023-10-10,Store_A,Milk,79,275.02,21726.579999999998
2023-10-11,Store_A,Milk,75,120.52,9039.0
2023-10-12,Store_A,Milk,70,102.71,7189.7
2023-10-13,Store_A,Milk,77,287.71,22153.67
2023-10-14,Store_A,Milk,89,122.6,10911.4
2023-10-15,Store_A,Milk,86,74.21,6382.0599999999995
2023-10-16,Store_A,Milk,69,178.16,12293.039999999999
2023-10-17,Store_A,Milk,68,72.35,4919.799999999999
2023-10-18,Store_A,Milk,72,40.22,2895.84
2023-10-19,Store_A,Milk,69,379.07,26155.829999999998
2023-10-20,Store_A,Milk,74,117.34,8683.16
2023-10-21,Store_A,Milk,92,410.0,37720.0
2023-10-22,Store_A,Milk,86,399.2,34331.2
2023-10-23,Store_A,Milk,68,246.29,16747.72
2023-10-24,Store_A,Milk,74,247.59,18321.66
2023-10-25,Store_A,Milk,69,466.43,32183.670000000002
2023-10-26,Store_A,Milk,74,230.89,17085.86
2023-10-27,Store_A,Milk,65,211.05,13718.25
2023-10-28,Store_A,Milk,90,357.8,32202.0
2023-10-29,Store_A,Milk,90,371.19,33407.1
2023-10-30,Store_A,Milk,71,286.56,20345.76
2023-10-31,Store_A,Milk,72,327.19,23557.68
2023-11-01,Store_A,Milk,78,130.72,10196.16
2023-11-02,Store_A,Milk,83,446.98,37099.340000000004
2023-11-03,Store_A,Milk,70,164.62,11523.4
2023-11-04,Store_A,Milk,92,42.93,3949.56
2023-11-05,Store_A,Milk,83,360.13,29890.79
2023-11-06,Store_A,Milk,70,447.41,31318.7
2023-11-07,Store_A,Milk,81,256.07,20741.67
2023-11-08,Store_A,Milk,69,214.5,14800.5
2023-11-09,Store_A,Milk,77,432.58,33308.659999999996
2023-11-10,Store_A,Milk,72,165.86,11941.920000000002
2023-11-11,Store_A,Milk,83,84.04,6975.320000000001
2023-11-12,Store_A,Milk,85,462.56,39317.6
2023-11-13,Store_A,Milk,71,373.13,26492.23
2023-11-14,Store_A,Milk,80,20.85,1668.0
2023-11-15,Store_A,Milk,71,268.0,19028.0
2023-11-16,Store_A,Milk,72,443.04,31898.88
2023-11-17,Store_A,Milk,73,107.68,7860.64
2023-11-18,Store_A,Milk,88,17.0,1496.0
2023-11-19,Store_A,Milk,96,368.94,35418.24
2023-11-20,Store_A,Milk,66,147.96,9765.36
2023-11-21,Store_A,Milk,80,46.11,3688.8
2023-11-22,Store_A,Milk,74,51.91,3841.3399999999997
2023-11-23,Store_A,Milk,78,435.65,33980.7
2023-11-24,Store_A,Milk,70,147.66,10336.199999999999
2023-11-25,Store_A,Milk,86,286.64,24651.039999999997
2023-11-26,Store_A,Milk,89,448.91,39952.990000000005
2023-11-27,Store_A,Milk,71,102.2,7256.2
2023-11-28,Store_A,Milk,69,297.25,20510.25
2023-11-29,Store_A,Milk,66,460.43,30388.38
2023-11-30,Store_A,Milk,71,180.5,12815.5
2023-12-01,Store_A,Milk,79,103.14,8148.06
2023-12-02,Store_A,Milk,94,153.05,14386.7
2023-12-03,Store_A,Milk,95,277.14,26328.3
2023-12-04,Store_A,Milk,81,66.21,5363.009999999999
2023-12-05,Store_A,Milk,71,471.97,33509.87
2023-12-06,Store_A,Milk,82,169.66,13912.119999999999
2023-12-07,Store_A,Milk,78,393.1,30661.800000000003
2023-12-08,Store_A,Milk,83,168.62,13995.460000000001
2023-12-09,Store_A,Milk,89,259.49,23094.61
2023-12-10,Store_A,Milk,99,292.38,28945.62
2023-12-11,Store_A,Milk,88,42.18,3711.84
2023-12-12,Store_A,Milk,82,18.98,1556.3600000000001
2023-12-13,Store_A,Milk,72,132.82,9563.039999999999
2023-12-14,Store_A,Milk,76,272.45,20706.2
2023-12-15,Store_A,Milk,75,295.16,22137.000000000004
2023-12-16,Store_A,Milk,93,464.02,43153.86
2023-12-17,Store_A,Milk,98,329.46,32287.079999999998
2023-12-18,Store_A,Milk,74,128.14,9482.359999999999
2023-12-19,Store_A,Milk,86,118.97,10231.42
2023-12-20,Store_A,Milk,82,460.31,37745.42
2023-12-21,Store_A,Milk,81,260.66,21113.460000000003
2023-12-22,Store_A,Milk,74,215.06,15914.44
2023-12-23,Store_A,Milk,104,28.83,2998.3199999999997
2023-12-24,Store_A,Milk,104,216.77,22544.08
2023-12-25,Store_A,Milk,76,437.48,33248.48
2023-12-26,Store_A,Milk,75,407.66,30574.500000000004
2023-12-27,Store_A,Milk,78,340.23,26537.940000000002
2023-12-28,Store_A,Milk,81,206.91,16759.71
2023-12-29,Store_A,Milk,72,470.04,33842.880000000005
2023-12-30,Store_A,Milk,89,256.05,22788.45
2023-12-31,Store_A,Milk,96,432.65,41534.399999999994
2022-01-01,Store_A,Bread,80,499.9,39992.0
2022-01-02,Store_A,Bread,64,251.57,16100.48
2022-01-03,Store_A,Bread,54,30.75,1660.5
2022-01-04,Store_A,Bread,54,283.82,15326.279999999999
2022-01-05,Store_A,Bread,49,350.71,17184.789999999997
